province,max,min,wind,rain,humidi,cloud,pressure,date
Ha Noi,33,27,8,20.3,82,34,1004,8/20/2019
Ha Noi,32,26,7,25.9,82,49,1005,8/21/2019
Ha Noi,32,26,6,16.1,85,51,1006,8/22/2019
Ha Noi,32,25,7,12.3,81,43,1007,8/23/2019
Ha Noi,35,25,9,2.4,75,27,1006,8/24/2019
Ha Noi,36,26,8,3.7,74,30,1004,8/25/2019
Ha Noi,32,27,8,2.5,80,40,1003,8/26/2019
Ha Noi,30,26,8,29.3,86,49,1005,8/27/2019
Ha Noi,33,26,7,13.8,81,40,1007,8/28/2019
Ha Noi,35,26,14,2.5,76,22,1004,8/29/2019
Ha Noi,30,26,13,25.6,86,56,1004,8/30/2019
Ha Noi,28,25,10,17.2,91,73,1006,8/31/2019
Ha Noi,27,25,12,3.3,89,81,1007,9/1/2019
Ha Noi,31,25,15,3.1,79,70,1007,9/2/2019
Ha Noi,30,24,17,7.6,82,59,1006,9/3/2019
Ha Noi,31,24,13,5.8,84,75,1004,9/4/2019
Ha Noi,34,24,12,1,75,32,1003,9/5/2019
Ha Noi,36,26,8,0,72,11,1003,9/6/2019
Ha Noi,35,27,8,0.2,73,21,1003,9/7/2019
Ha Noi,35,27,10,3.6,80,32,1003,9/8/2019
Ha Noi,32,27,8,22.1,86,47,1002,9/9/2019
Ha Noi,30,25,10,19.2,90,55,1005,9/10/2019
Ha Noi,32,25,9,19.9,85,49,1010,9/11/2019
Ha Noi,32,25,9,9,80,26,1010,9/12/2019
Ha Noi,34,25,5,0.3,75,18,1009,9/13/2019
Ha Noi,35,25,5,0,70,7,1009,9/14/2019
Ha Noi,35,26,6,1.6,72,16,1008,9/15/2019
Ha Noi,34,25,6,2.9,77,21,1008,9/16/2019
Ha Noi,35,26,6,0.7,71,17,1009,9/17/2019
Ha Noi,33,26,6,17.4,78,32,1012,9/18/2019
Ha Noi,31,25,8,28.2,81,48,1013,9/19/2019
Ha Noi,32,24,8,1.5,75,27,1012,9/20/2019
Ha Noi,32,24,12,0.6,67,31,1013,9/21/2019
Ha Noi,31,24,16,0,61,22,1016,9/22/2019
Ha Noi,30,22,12,0,62,17,1018,9/23/2019
Ha Noi,31,21,9,0,62,20,1019,9/24/2019
Ha Noi,32,22,8,0,61,16,1019,9/25/2019
Ha Noi,32,23,7,0,61,23,1018,9/26/2019
Ha Noi,32,22,8,0,63,17,1018,9/27/2019
Ha Noi,33,23,7,0,60,11,1017,9/28/2019
Ha Noi,36,23,7,0,59,6,1015,9/29/2019
Ha Noi,35,24,7,0,61,4,1011,9/30/2019
Ha Noi,34,24,8,0,63,7,1010,10/1/2019
Ha Noi,30,24,9,1.4,78,44,1011,10/2/2019
Ha Noi,32,25,14,18.7,81,43,1010,10/3/2019
Ha Noi,31,26,12,18.8,82,56,1011,10/4/2019
Ha Noi,32,25,9,1.4,77,36,1012,10/5/2019
Ha Noi,33,24,6,1.4,72,25,1014,10/6/2019
Ha Noi,32,25,9,5.4,74,33,1014,10/7/2019
Ha Noi,25,24,9,14.8,91,85,1015,10/8/2019
Ha Noi,30,22,10,2.3,84,55,1014,10/9/2019
Ha Noi,31,24,10,0,78,37,1012,10/10/2019
Ha Noi,32,24,13,0.6,78,32,1012,10/11/2019
Ha Noi,31,24,12,4.5,80,35,1012,10/12/2019
Ha Noi,32,24,9,5.9,76,42,1014,10/13/2019
Ha Noi,30,23,12,3.1,76,49,1018,10/14/2019
Ha Noi,26,23,13,0.9,79,79,1019,10/15/2019
Ha Noi,30,23,9,3,77,69,1018,10/16/2019
Ha Noi,30,23,9,4.9,78,48,1017,10/17/2019
Ha Noi,28,22,10,0.6,74,57,1019,10/18/2019
Ha Noi,30,21,9,0,70,51,1018,10/19/2019
Ha Noi,30,23,8,0,73,48,1016,10/20/2019
Ha Noi,30,23,10,0.4,76,38,1013,10/21/2019
Ha Noi,31,23,16,0.1,79,57,1009,10/22/2019
Ha Noi,30,24,15,16.4,81,76,1010,10/23/2019
Ha Noi,24,22,9,5.1,84,100,1015,10/24/2019
Ha Noi,26,21,8,0,84,76,1016,10/25/2019
Ha Noi,30,23,8,0.9,81,50,1016,10/26/2019
Ha Noi,29,24,9,0.8,82,75,1014,10/27/2019
Ha Noi,23,20,16,1.7,80,91,1017,10/28/2019
Ha Noi,29,19,12,0,64,13,1018,10/29/2019
Ha Noi,29,19,10,0,54,2,1017,10/30/2019
Ha Noi,26,19,9,0,58,33,1017,10/31/2019
Ha Noi,21,20,12,2.3,81,100,1016,11/1/2019
Ha Noi,21,20,11,4.3,90,88,1016,11/2/2019
Ha Noi,29,21,11,0.1,76,48,1016,11/3/2019
Ha Noi,29,22,13,0,63,30,1016,11/4/2019
Ha Noi,29,22,10,0,57,4,1014,11/5/2019
Ha Noi,28,20,7,0,65,24,1012,11/6/2019
Ha Noi,28,22,9,0,62,32,1016,11/7/2019
Ha Noi,27,20,10,0,59,36,1019,11/8/2019
Ha Noi,31,20,6,0,57,5,1018,11/9/2019
Ha Noi,28,20,6,0,56,10,1017,11/10/2019
Ha Noi,32,20,6,0,58,4,1014,11/11/2019
Ha Noi,28,21,8,0,73,53,1014,11/12/2019
Ha Noi,28,22,8,13.6,81,72,1018,11/13/2019
Ha Noi,23,20,10,2.8,73,75,1021,11/14/2019
Ha Noi,26,20,8,0,75,62,1016,11/15/2019
Ha Noi,28,22,11,0.8,78,71,1013,11/16/2019
Ha Noi,29,24,15,0.9,79,69,1012,11/17/2019
Ha Noi,29,20,14,5.7,77,77,1016,11/18/2019
Ha Noi,23,18,10,0.1,66,81,1019,11/19/2019
Ha Noi,25,19,6,0,65,74,1019,11/20/2019
Ha Noi,25,18,6,0,70,54,1019,11/21/2019
Ha Noi,25,19,7,0,72,56,1017,11/22/2019
Ha Noi,26,21,9,0.1,77,75,1016,11/23/2019
Ha Noi,29,21,11,0.1,74,33,1016,11/24/2019
Ha Noi,28,23,8,0.3,67,34,1020,11/25/2019
Ha Noi,26,20,6,0,74,63,1019,11/26/2019
Ha Noi,27,21,6,1.1,75,87,1019,11/27/2019
Ha Noi,22,19,8,1.4,63,81,1022,11/28/2019
Ha Noi,23,17,7,0,66,71,1021,11/29/2019
Ha Noi,25,20,5,0.1,79,81,1018,11/30/2019
Ha Noi,21,16,8,1.3,78,98,1019,12/1/2019
Ha Noi,19,15,19,0.3,54,41,1025,12/2/2019
Ha Noi,21,13,13,0,51,13,1024,12/3/2019
Ha Noi,22,14,13,0,45,7,1025,12/4/2019
Ha Noi,22,14,17,0,41,6,1027,12/5/2019
Ha Noi,21,14,16,0,40,3,1028,12/6/2019
Ha Noi,23,13,9,0,41,0,1027,12/7/2019
Ha Noi,22,13,7,0,38,18,1025,12/8/2019
Ha Noi,25,13,7,0,42,3,1022,12/9/2019
Ha Noi,26,14,6,0,45,0,1019,12/10/2019
Ha Noi,27,15,6,0,47,0,1019,12/11/2019
Ha Noi,27,15,7,0,54,2,1020,12/12/2019
Ha Noi,25,16,6,0,71,48,1021,12/13/2019
Ha Noi,23,17,6,0,83,57,1020,12/14/2019
Ha Noi,26,19,8,0.3,84,61,1017,12/15/2019
Ha Noi,28,19,9,0,80,44,1016,12/16/2019
Ha Noi,27,20,8,0,82,56,1016,12/17/2019
Ha Noi,27,21,13,1.2,81,65,1016,12/18/2019
Ha Noi,25,18,15,2.5,75,89,1017,12/19/2019
Ha Noi,18,16,9,0.3,71,98,1018,12/20/2019
Ha Noi,21,17,7,0,74,92,1016,12/21/2019
Ha Noi,19,15,11,0.2,78,95,1016,12/22/2019
Ha Noi,23,18,6,0.4,83,90,1014,12/23/2019
Ha Noi,26,21,11,1.2,81,66,1016,12/24/2019
Ha Noi,27,20,16,0,80,57,1013,12/25/2019
Ha Noi,22,17,12,2.7,77,97,1017,12/26/2019
Ha Noi,15,14,14,0.8,68,97,1021,12/27/2019
Ha Noi,20,15,6,0,62,76,1020,12/28/2019
Ha Noi,25,16,4,0.2,65,44,1018,12/29/2019
Ha Noi,27,18,6,0.5,69,41,1020,12/30/2019
Ha Noi,23,21,6,0.2,69,84,1024,12/31/2019
Ha Noi,22,20,8,0.3,76,90,1024,1/1/2020
Ha Noi,24,20,9,1,81,80,1022,1/2/2020
Ha Noi,25,21,14,1.2,78,81,1020,1/3/2020
Ha Noi,25,21,14,2.3,80,74,1018,1/4/2020
Ha Noi,22,20,15,3.2,83,86,1017,1/5/2020
Ha Noi,27,20,14,0.4,73,57,1016,1/6/2020
Ha Noi,26,22,10,0.7,76,71,1015,1/7/2020
Ha Noi,27,21,12,0.5,75,61,1016,1/8/2020
Ha Noi,27,22,13,0.3,74,67,1015,1/9/2020
Ha Noi,27,21,14,0,74,28,1013,1/10/2020
Ha Noi,26,21,11,0.5,74,54,1013,1/11/2020
Ha Noi,21,16,11,1.7,71,95,1016,1/12/2020
Ha Noi,22,18,8,0.2,77,88,1015,1/13/2020
Ha Noi,25,20,17,1.3,79,81,1014,1/14/2020
Ha Noi,26,22,22,0,71,73,1014,1/15/2020
Ha Noi,26,21,16,1.1,75,78,1015,1/16/2020
Ha Noi,24,20,12,0.4,77,99,1017,1/17/2020
Ha Noi,19,17,8,1,80,97,1018,1/18/2020
Ha Noi,17,16,10,1.2,81,100,1019,1/19/2020
Ha Noi,17,13,5,0,74,99,1020,1/20/2020
Ha Noi,25,18,12,0,78,66,1019,1/21/2020
Ha Noi,25,20,14,0.2,79,74,1016,1/22/2020
Ha Noi,25,21,13,0.3,78,83,1014,1/23/2020
Ha Noi,24,22,14,1,82,90,1014,1/24/2020
Ha Noi,25,20,19,6.2,81,92,1013,1/25/2020
Ha Noi,17,10,15,7.2,68,82,1017,1/26/2020
Ha Noi,15,13,12,1,67,94,1016,1/27/2020
Ha Noi,18,13,12,0.4,62,94,1018,1/28/2020
Ha Noi,18,14,10,1.7,63,95,1021,1/29/2020
Ha Noi,20,14,8,0,57,45,1022,1/30/2020
Ha Noi,20,15,9,0,62,60,1020,1/31/2020
Ha Noi,18,13,6,0.7,81,98,1019,2/1/2020
Ha Noi,23,18,13,0.9,81,84,1018,2/2/2020
Ha Noi,24,19,15,1.1,77,84,1017,2/3/2020
Ha Noi,23,20,16,0.2,76,89,1017,2/4/2020
Ha Noi,22,17,9,1.8,84,97,1017,2/5/2020
Ha Noi,26,16,11,0.2,77,75,1016,2/6/2020
Ha Noi,24,20,9,1.9,83,83,1018,2/7/2020
Ha Noi,22,19,13,1.7,84,93,1021,2/8/2020
Ha Noi,18,17,8,1.9,81,100,1024,2/9/2020
Ha Noi,20,13,9,0,72,95,1022,2/10/2020
Ha Noi,21,18,8,1.3,86,99,1018,2/11/2020
Ha Noi,24,20,14,1.1,84,95,1015,2/12/2020
Ha Noi,28,22,14,4,80,81,1011,2/13/2020
Ha Noi,29,23,13,1.5,79,70,1007,2/14/2020
Ha Noi,27,23,11,0,82,73,1009,2/15/2020
Ha Noi,18,16,24,0,56,60,1021,2/16/2020
Ha Noi,18,15,16,0,51,49,1026,2/17/2020
Ha Noi,20,15,9,0,50,41,1025,2/18/2020
Ha Noi,19,15,6,0,68,74,1022,2/19/2020
Ha Noi,20,18,7,4.5,85,99,1022,2/20/2020
Ha Noi,25,19,11,2.1,76,87,1025,2/21/2020
Ha Noi,26,19,7,0,68,30,1026,2/22/2020
Ha Noi,26,20,10,0,63,9,1023,2/23/2020
Ha Noi,27,19,11,0.5,69,55,1018,2/24/2020
Ha Noi,26,19,12,0,72,29,1016,2/25/2020
Ha Noi,26,20,10,0.2,75,40,1017,2/26/2020
Ha Noi,28,20,12,0.1,74,54,1016,2/27/2020
Ha Noi,28,21,15,0.3,73,66,1015,2/28/2020
Ha Noi,27,22,11,0.5,78,69,1013,3/1/2020
Ha Noi,27,23,14,0.8,72,71,1014,3/2/2020
Ha Noi,26,23,17,1.3,75,70,1014,3/3/2020
Ha Noi,27,22,17,6,78,89,1014,3/4/2020
Ha Noi,21,18,9,1.6,81,99,1017,3/5/2020
Ha Noi,26,19,8,0,79,77,1014,3/6/2020
Ha Noi,28,21,12,0,81,71,1011,3/7/2020
Ha Noi,34,23,12,0,74,48,1006,3/8/2020
Ha Noi,35,23,7,0,74,33,1004,3/9/2020
Ha Noi,23,21,18,0,59,69,1014,3/10/2020
Ha Noi,25,20,9,0,64,82,1015,3/11/2020
Ha Noi,28,21,11,0,79,82,1012,3/12/2020
Ha Noi,29,24,10,0,78,81,1013,3/13/2020
Ha Noi,26,24,9,0.3,75,86,1017,3/14/2020
Ha Noi,24,20,9,0.6,73,97,1017,3/15/2020
Ha Noi,25,21,11,0.2,83,96,1016,3/16/2020
Ha Noi,27,23,17,0.9,79,89,1016,3/17/2020
Ha Noi,28,22,17,2.1,78,87,1014,3/18/2020
Ha Noi,23,21,10,3.7,88,99,1014,3/19/2020
Ha Noi,26,19,8,1,82,94,1014,3/20/2020
Ha Noi,29,22,14,0.9,82,76,1012,3/21/2020
Ha Noi,30,23,14,2.5,80,78,1012,3/22/2020
Ha Noi,31,23,14,0.6,76,60,1012,3/23/2020
Ha Noi,29,24,16,0.2,75,59,1011,3/24/2020
Ha Noi,30,24,18,1,74,79,1010,3/25/2020
Ha Noi,30,24,20,0.2,78,72,1009,3/26/2020
Ha Noi,30,24,14,0.7,80,82,1010,3/27/2020
Ha Noi,28,25,15,1.8,78,76,1011,3/28/2020
Ha Noi,29,23,18,0.2,79,78,1009,3/29/2020
Ha Noi,28,25,16,0.4,83,86,1008,3/30/2020
Ha Noi,28,23,13,2.2,85,85,1010,3/31/2020
Ha Noi,26,19,9,1,82,87,1013,4/1/2020
Ha Noi,30,22,15,3.5,78,81,1013,4/2/2020
Ha Noi,29,24,17,1.7,80,80,1013,4/3/2020
Ha Noi,27,23,13,1.1,83,85,1015,4/4/2020
Ha Noi,24,22,10,8,89,100,1015,4/5/2020
Ha Noi,22,18,7,4.8,88,98,1015,4/6/2020
Ha Noi,24,21,10,6.9,91,99,1012,4/7/2020
Ha Noi,27,20,8,2,82,85,1014,4/8/2020
Ha Noi,28,21,10,1.3,78,79,1016,4/9/2020
Ha Noi,29,21,13,0.3,80,80,1015,4/10/2020
Ha Noi,30,24,14,0.9,81,73,1013,4/11/2020
Ha Noi,24,20,19,6,61,61,1019,4/12/2020
Ha Noi,23,18,10,1.9,61,48,1020,4/13/2020
Ha Noi,26,16,7,0.1,65,41,1018,4/14/2020
Ha Noi,28,19,11,0,74,30,1014,4/15/2020
Ha Noi,27,22,11,0.6,83,82,1012,4/16/2020
Ha Noi,27,23,16,1.8,85,88,1012,4/17/2020
Ha Noi,29,23,15,1.9,84,91,1011,4/18/2020
Ha Noi,30,24,12,0.4,84,75,1009,4/19/2020
Ha Noi,30,24,13,0.4,84,74,1010,4/20/2020
Ha Noi,32,25,13,0.6,83,79,1009,4/21/2020
Ha Noi,27,24,14,4.8,87,91,1011,4/22/2020
Ha Noi,28,23,13,18.6,86,88,1013,4/23/2020
Ha Noi,18,17,14,7.2,87,100,1017,4/24/2020
Ha Noi,21,17,11,0.6,77,96,1019,4/25/2020
Ha Noi,22,17,10,0.5,75,78,1020,4/26/2020
Ha Noi,29,17,11,0,68,33,1019,4/27/2020
Ha Noi,31,21,7,0,60,6,1017,4/28/2020
Ha Noi,31,21,9,0,64,40,1016,4/29/2020
Ha Noi,29,22,11,0,78,63,1014,4/30/2020
Ha Noi,29,23,13,0.9,80,81,1011,5/1/2020
Ha Noi,30,25,12,0.3,81,75,1009,5/2/2020
Ha Noi,33,25,10,0.4,80,78,1008,5/3/2020
Ha Noi,36,25,10,1,79,73,1008,5/4/2020
Ha Noi,37,26,12,0,74,39,1006,5/5/2020
Ha Noi,37,27,14,0,70,21,1005,5/6/2020
Ha Noi,38,28,14,0,68,15,1004,5/7/2020
Ha Noi,37,27,12,8.6,68,29,1004,5/8/2020
Ha Noi,38,28,7,1.3,69,35,1006,5/9/2020
Ha Noi,39,28,9,2.7,71,39,1007,5/10/2020
Ha Noi,36,27,8,7.8,67,54,1008,5/11/2020
Ha Noi,31,26,11,8.2,79,74,1011,5/12/2020
Ha Noi,33,25,15,0.5,76,64,1009,5/13/2020
Ha Noi,35,26,15,1.5,75,43,1008,5/14/2020
Ha Noi,36,27,15,0.8,76,77,1004,5/15/2020
Ha Noi,38,27,12,0.9,73,68,1004,5/16/2020
Ha Noi,35,27,12,4.1,76,74,1003,5/17/2020
Ha Noi,35,27,8,5.4,75,70,1002,5/18/2020
Ha Noi,36,26,9,11.3,77,74,1003,5/19/2020
Ha Noi,38,27,12,0.8,70,50,1002,5/20/2020
Ha Noi,41,30,8,0,58,14,1000,5/21/2020
Ha Noi,35,30,14,4.7,64,58,1002,5/22/2020
Ha Noi,35,27,7,15.8,74,79,1005,5/23/2020
Ha Noi,33,26,10,5.6,79,59,1005,5/24/2020
Ha Noi,38,27,8,7,73,60,1005,5/25/2020
Ha Noi,34,26,15,11.9,69,65,1007,5/26/2020
Ha Noi,33,25,8,8.5,67,72,1009,5/27/2020
Ha Noi,31,26,7,13.2,75,73,1009,5/28/2020
Ha Noi,33,26,10,4.5,75,63,1008,5/29/2020
Ha Noi,37,26,8,1.4,73,70,1007,5/30/2020
Ha Noi,38,28,8,0.3,63,36,1007,5/31/2020
Ha Noi,39,28,10,0.1,60,35,1005,6/1/2020
Ha Noi,39,28,12,5.1,60,39,1004,6/2/2020
Ha Noi,39,29,11,0.8,60,38,1003,6/3/2020
Ha Noi,39,29,11,11.1,65,37,1003,6/4/2020
Ha Noi,41,30,8,0,59,16,1001,6/5/2020
Ha Noi,36,29,7,0.7,65,41,1001,6/6/2020
Ha Noi,40,29,11,4.2,54,56,1000,6/7/2020
Ha Noi,40,29,12,4.8,54,40,1000,6/8/2020
Ha Noi,40,29,9,6.7,60,40,1003,6/9/2020
Ha Noi,35,30,9,4.1,69,48,1005,6/10/2020
Ha Noi,35,29,10,2.6,68,43,1003,6/11/2020
Ha Noi,36,29,13,1.8,69,53,1001,6/12/2020
Ha Noi,36,29,14,18.5,72,75,1001,6/13/2020
Ha Noi,36,29,14,12.1,69,68,1004,6/14/2020
Ha Noi,32,23,13,27.2,75,71,1004,6/15/2020
Ha Noi,33,27,9,6.5,77,85,1003,6/16/2020
Ha Noi,37,28,10,0.4,64,40,1001,6/17/2020
Ha Noi,37,29,9,3.7,63,39,1002,6/18/2020
Ha Noi,36,29,13,2.9,66,47,1004,6/19/2020
Ha Noi,37,28,13,0.7,67,48,1004,6/20/2020
Ha Noi,39,29,14,2.5,65,37,1002,6/21/2020
Ha Noi,40,30,14,0,57,14,1000,6/22/2020
Ha Noi,41,30,13,1.6,59,46,1002,6/23/2020
Ha Noi,41,30,14,0,56,22,1001,6/24/2020
Ha Noi,38,30,10,3.9,59,38,1001,6/25/2020
Ha Noi,39,30,11,1.9,59,42,1001,6/26/2020
Ha Noi,40,29,16,0,57,21,1002,6/27/2020
Ha Noi,39,29,18,0.1,60,26,1003,6/28/2020
Ha Noi,39,29,13,0.2,62,42,1002,6/29/2020
Ha Noi,39,29,11,2.8,64,50,1001,6/30/2020
Ha Noi,37,29,9,9,67,63,1001,7/1/2020
Ha Noi,36,29,12,11.8,69,77,1001,7/2/2020
Ha Noi,35,29,11,13.7,69,60,1003,7/3/2020
Ha Noi,35,29,13,11.7,67,58,1004,7/4/2020
Ha Noi,36,28,10,8.1,72,68,1003,7/5/2020
Ha Noi,37,28,16,1.3,68,73,1002,7/6/2020
Ha Noi,38,29,15,0.6,67,52,1004,7/7/2020
Ha Noi,39,29,13,1.7,62,35,1003,7/8/2020
Ha Noi,40,29,14,2.5,53,54,999,7/9/2020
Ha Noi,39,31,13,0.8,52,44,999,7/10/2020
Ha Noi,41,31,15,3,50,42,1000,7/11/2020
Ha Noi,36,28,8,0.3,63,34,1004,7/12/2020
Ha Noi,37,26,8,2.6,67,42,1005,7/13/2020
Ha Noi,36,29,12,2,66,61,1005,7/14/2020
Ha Noi,36,29,14,0.4,67,55,1004,7/15/2020
Ha Noi,38,29,15,1.3,64,34,1002,7/16/2020
Ha Noi,39,29,13,0.8,61,25,1003,7/17/2020
Ha Noi,41,30,14,0,57,21,1003,7/18/2020
Ha Noi,40,30,13,0.4,59,37,1003,7/19/2020
Ha Noi,36,29,17,5.1,68,59,1005,7/20/2020
Ha Noi,35,29,19,16.8,70,68,1007,7/21/2020
Ha Noi,35,28,18,0.2,70,54,1006,7/22/2020
Ha Noi,36,28,14,1.9,68,71,1006,7/23/2020
Ha Noi,38,28,12,1.5,68,55,1005,7/24/2020
Ha Noi,35,28,13,0.6,74,61,1006,7/25/2020
Ha Noi,38,28,12,0.7,68,62,1004,7/26/2020
Ha Noi,35,27,12,6.7,73,57,1004,7/27/2020
Ha Noi,34,28,6,7.3,73,61,1005,7/28/2020
Ha Noi,37,28,7,8.1,70,73,1006,7/29/2020
Ha Noi,35,28,12,6.6,71,65,1005,7/30/2020
Ha Noi,37,29,6,2.8,64,41,1004,7/31/2020
Ha Noi,34,28,18,4.5,70,65,1000,8/1/2020
Ha Noi,29,27,22,14.2,83,84,998,8/2/2020
Ha Noi,33,26,9,5.4,77,66,999,8/3/2020
Ha Noi,35,27,6,7.9,79,73,1000,8/4/2020
Ha Noi,33,27,7,0.5,81,60,1001,8/5/2020
Ha Noi,32,27,11,11.9,83,69,1005,8/6/2020
Ha Noi,31,27,9,13.9,84,65,1006,8/7/2020
Ha Noi,33,27,14,2.8,78,57,1004,8/8/2020
Ha Noi,34,27,11,2.1,80,62,1002,8/9/2020
Ha Noi,36,28,8,6.5,78,65,1001,8/10/2020
Ha Noi,38,29,9,4.6,75,53,1001,8/11/2020
Ha Noi,36,29,12,9,75,65,1003,8/12/2020
Ha Noi,34,28,14,5.8,76,66,1005,8/13/2020
Ha Noi,29,25,11,8.3,85,70,1005,8/14/2020
Ha Noi,32,25,10,7.5,79,53,1004,8/15/2020
Ha Noi,33,26,11,15.8,78,66,1004,8/16/2020
Ha Noi,29,26,13,26.6,84,65,1005,8/17/2020
Ha Noi,29,26,5,30.1,85,65,1006,8/18/2020
Ha Noi,31,25,8,9.7,83,86,1005,8/19/2020
Ha Noi,31,26,8,21.5,82,71,1005,8/20/2020
Ha Noi,28,26,7,12,87,65,1009,8/21/2020
Ha Noi,33,26,8,0.1,76,44,1008,8/22/2020
Ha Noi,33,27,10,1.7,76,57,1006,8/23/2020
Ha Noi,35,27,8,5.9,78,67,1003,8/24/2020
Ha Noi,37,28,8,6.4,73,60,1002,8/25/2020
Ha Noi,31,26,11,16.7,79,67,1003,8/26/2020
Ha Noi,38,29,6,0,64,10,1001,8/27/2020
Ha Noi,36,28,9,0.4,71,39,1002,8/28/2020
Ha Noi,33,27,10,20.7,80,76,1004,8/29/2020
Ha Noi,33,27,11,6.7,79,77,1005,8/30/2020
Ha Noi,36,27,5,2.2,67,67,1007,8/31/2020
Ha Noi,37,27,6,0.7,62,40,1007,9/1/2020
Ha Noi,37,28,6,0,62,23,1007,9/2/2020
Ha Noi,37,28,6,0,63,25,1008,9/3/2020
Ha Noi,35,28,8,0.1,68,33,1007,9/4/2020
Ha Noi,34,28,12,1.3,74,54,1005,9/5/2020
Ha Noi,36,28,8,19.5,77,68,1003,9/6/2020
Ha Noi,31,27,12,4,82,54,1005,9/7/2020
Ha Noi,28,26,8,4.8,88,64,1008,9/8/2020
Ha Noi,31,26,7,8.1,86,84,1007,9/9/2020
Ha Noi,34,27,9,7.4,79,73,1005,9/10/2020
Ha Noi,34,27,10,7.1,81,70,1005,9/11/2020
Ha Noi,32,27,12,34.9,81,71,1008,9/12/2020
Ha Noi,33,27,9,9.5,78,67,1010,9/13/2020
Ha Noi,33,27,10,0.3,77,43,1009,9/14/2020
Ha Noi,33,26,12,3.3,79,59,1007,9/15/2020
Ha Noi,33,27,12,2.5,79,75,1006,9/16/2020
Ha Noi,33,27,11,18.3,82,78,1005,9/17/2020
Ha Noi,29,25,19,7.9,78,68,1007,9/18/2020
Ha Noi,24,23,14,41.2,90,95,1007,9/19/2020
Ha Noi,29,21,10,1.1,86,83,1009,9/20/2020
Ha Noi,30,23,6,4.5,86,76,1009,9/21/2020
Ha Noi,33,26,10,3.7,81,52,1007,9/22/2020
Ha Noi,30,27,11,94.3,88,64,1008,9/23/2020
Ha Noi,31,24,10,20,81,65,1010,9/24/2020
Ha Noi,31,25,13,15.4,83,71,1008,9/25/2020
Ha Noi,32,26,14,6.3,82,71,1007,9/26/2020
Ha Noi,31,27,13,36.7,83,75,1008,9/27/2020
Ha Noi,31,25,10,1.9,81,73,1009,9/28/2020
Ha Noi,32,26,9,1.9,80,64,1007,9/29/2020
Ha Noi,32,26,9,9.4,82,65,1006,9/30/2020
Ha Noi,33,27,9,6.7,77,59,1007,10/1/2020
Ha Noi,32,27,9,0.2,77,52,1008,10/2/2020
Ha Noi,33,27,9,2.7,77,48,1009,10/3/2020
Ha Noi,32,27,10,1.5,78,65,1009,10/4/2020
Ha Noi,32,27,12,8,78,64,1010,10/5/2020
Ha Noi,30,24,10,9.6,80,87,1013,10/6/2020
Ha Noi,31,23,12,1.2,73,66,1014,10/7/2020
Ha Noi,30,24,16,0,65,54,1015,10/8/2020
Ha Noi,30,22,14,0,64,38,1016,10/9/2020
Ha Noi,30,23,11,0,65,27,1014,10/10/2020
Ha Noi,30,23,7,0,67,39,1012,10/11/2020
Ha Noi,31,23,12,0,66,24,1011,10/12/2020
Ha Noi,31,24,13,0,62,45,1010,10/13/2020
Ha Noi,25,23,19,3.7,79,97,1008,10/14/2020
Ha Noi,23,18,15,113.6,93,100,1010,10/15/2020
Ha Noi,24,21,14,21.4,89,98,1013,10/16/2020
Ha Noi,25,22,15,0,70,73,1015,10/17/2020
Ha Noi,21,14,14,2.1,77,92,1016,10/18/2020
Ha Noi,22,19,12,1.5,79,94,1016,10/19/2020
Ha Noi,20,12,14,4.5,85,100,1017,10/20/2020
Ha Noi,25,19,12,0,66,48,1017,10/21/2020
Ha Noi,28,21,13,0,55,12,1015,10/22/2020
Ha Noi,28,19,13,0,51,4,1015,10/23/2020
Ha Noi,26,19,13,0,53,33,1014,10/24/2020
Ha Noi,24,21,10,0,64,70,1014,10/25/2020
Ha Noi,22,21,11,5.8,86,93,1014,10/26/2020
Ha Noi,31,22,10,0,73,46,1013,10/27/2020
Ha Noi,30,24,15,0.1,67,59,1012,10/28/2020
Ha Noi,24,22,20,3,71,99,1015,10/29/2020
Ha Noi,23,21,10,2,84,100,1018,10/30/2020
Ha Noi,26,19,6,0.6,82,90,1018,10/31/2020
Ha Noi,26,22,6,0.1,84,65,1016,11/1/2020
Ha Noi,29,22,10,6.2,78,82,1016,11/2/2020
Ha Noi,24,21,16,0,57,64,1018,11/3/2020
Ha Noi,23,20,11,0,58,83,1018,11/4/2020
Ha Noi,24,21,3,0,72,85,1017,11/5/2020
Ha Noi,29,23,5,0,67,61,1018,11/6/2020
Ha Noi,30,23,12,0,63,44,1019,11/7/2020
Ha Noi,29,22,15,0,52,23,1020,11/8/2020
Ha Noi,28,21,15,0,44,12,1020,11/9/2020
Ha Noi,28,20,12,0,45,4,1020,11/10/2020
Ha Noi,20,15,10,0,55,67,1021,11/11/2020
Ha Noi,29,21,7,0,45,40,1021,11/12/2020
Ha Noi,30,20,10,0,47,15,1018,11/13/2020
Ha Noi,28,20,12,0,45,22,1018,11/14/2020
Ha Noi,21,15,14,1.6,68,95,1019,11/15/2020
Ha Noi,20,14,10,4.3,85,100,1018,11/16/2020
Ha Noi,26,18,8,4.1,89,85,1014,11/17/2020
Ha Noi,29,22,13,0,79,39,1011,11/18/2020
Ha Noi,28,23,9,0,84,74,1010,11/19/2020
Ha Noi,28,23,12,0.1,83,56,1011,11/20/2020
Ha Noi,28,23,11,0.1,80,54,1012,11/21/2020
Ha Noi,27,24,8,1.4,81,70,1015,11/22/2020
